SPECIES_NAME,Sheet,File,Column,SPECIES_NAMES,REPRESENTATIVE_COMPOUND_NAME,SYMBOL,NOTE,MNEMONIC,PROFILE_NAME,CONTROLS,PROFILE_NOTES,TEST_METHOD,REGION,CATEGORY_LEVEL_2_Sector_Equipment,CATEGORY_LEVEL_3_ Fuel_Product,Data_Origin,Keywords,DOC_LINK,Q_LINK,REF_Code,REFERENCE,REF_DESCRIPTION,LINK,ANALYTICAL_METHOD,NAME,REF_DOCUMENTS,DATA_ORIGIN,KEYWORD,Changes,Descriptor,REF_Codes,REFERENCES,REF_DESCRIPTIONS,LINK1,LINK2,LINK3
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J. E., J. A. Cooper, and R. T. DeCesar. 1982. 'Iowa Source Apportionment  Study',  Report Prepared for U. S. Environmental Protection Agency Region  VII by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., John A. Cooper, Richard T. DeCesar, James E. Houck, 1982. 'A Study of Residential Wood Combustion Task 1', Prepared for US EPA, Region X, Contract No. 68-02-3566, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=20008Y8G.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Leach, J. T., G. Bates, and L. Stanfield. 1979. 'San Joaquin Valley Particulate Matter Study', Unpublished.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Leach, J. T., G. Bates, and L. Stanfield. 1979. 'San Joaquin Valley Particulate Matter Study', Unpublished.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Leach, J. T., G. Bates, and L. Stanfield. 1979. 'San Joaquin Valley Particulate Matter Study', Unpublished.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Leach, J. T., G. Bates, and L. Stanfield. 1979. 'San Joaquin Valley Particulate Matter Study', Unpublished.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"DeCesar, R. T. and J. A. Cooper.  1980. 'Medford Aerosol Characterization Study', Prepared for State of Oregon, Department of Environmental Quality.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"DeCesar, R. T. and J. A. Cooper.  1980. 'Medford Aerosol Characterization Study', Prepared for State of Oregon, Department of Environmental Quality.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"DeCesar, R. T. and J. A. Cooper.  1980. 'Medford Aerosol Characterization Study', Prepared for State of Oregon, Department of Environmental Quality.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"DeCesar, R. T. and J. A. Cooper.  1980. 'Medford Aerosol Characterization Study', Prepared for State of Oregon, Department of Environmental Quality.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Watson, J. G. 1979. 'Chemical Element Balance Receptor Model Methodology for Sources of Fine and Total Suspended Particulate Matter in Portland, Oregon', Ph.D. Thesis, Oregon Graduate Center. February 1979. https://digitalcommons.ohsu.edu/etd/317/",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Watson, J. G. 1979. 'Chemical Element Balance Receptor Model Methodology for Sources of Fine and Total Suspended Particulate Matter in Portland, Oregon', Ph.D. Thesis, Oregon Graduate Center. February 1979. https://digitalcommons.ohsu.edu/etd/317/",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Watson, J. G. 1979. 'Chemical Element Balance Receptor Model Methodology for Sources of Fine and Total Suspended Particulate Matter in Portland, Oregon', Ph.D. Thesis, Oregon Graduate Center. February 1979. https://digitalcommons.ohsu.edu/etd/317/",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Watson, J. G. 1979. 'Chemical Element Balance Receptor Model Methodology for Sources of Fine and Total Suspended Particulate Matter in Portland, Oregon', Ph.D. Thesis, Oregon Graduate Center. February 1979. https://digitalcommons.ohsu.edu/etd/317/",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, JA. 1981.'Determination of Source Contributions to Fine and  Coarse Suspended Particulate Levels in Petersville, Alabama',  Report to  Tennessee Valley Authority by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, JA. 1981.'Determination of Source Contributions to Fine and  Coarse Suspended Particulate Levels in Petersville, Alabama',  Report to  Tennessee Valley Authority by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, JA. 1981.'Determination of Source Contributions to Fine and  Coarse Suspended Particulate Levels in Petersville, Alabama',  Report to  Tennessee Valley Authority by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, JA. 1981.'Determination of Source Contributions to Fine and  Coarse Suspended Particulate Levels in Petersville, Alabama',  Report to  Tennessee Valley Authority by NEA, Inc.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Gordon, G. E. and A. E. Sheffield, University of Maryland.  University of  Maryland Source Library.  College Park, MD. April 27, 1987.
_x000d_
_x000d_
_x000d_Thomae, SC. 1977. 'Size and composition of atmospheric particles in rural areas near Washington', Doctoral dissertation, University of Maryland, College Park.",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Core, J.E., J.A. Rau, J.C. Chow, J.G. Watson. 1989. 'Receptor Modeling Source Profile Development for the Pacific Northwest States; The Pacific Northwest Source Profile Library, Volume 2 - Project Final Report', Prepared for State of Oregon Department of Environmental Quality, Portland, Oregon. https://www.researchgate.net/publication/235341534_Receptor_modeling_source_profile_development_for_the_Pacific_Northwest_States_The_Pacific_Northwest_Source_Profile_Library",,,,,,,,,,
